id|gen|sp|en|lat|lng|url|file|file-name
897118|Zosterornis|whiteheadi|Chestnut-faced Babbler|16.7016|120.8845|//xeno-canto.org/897118|https://xeno-canto.org/897118/download|XC897118-192-Babbler---Chestnut-faced-(Zosterornis-w.-whiteheadi)-Song-MAR-0629h-2400m-TinocHwyHighPtLuzonPH_gi_6738.mp3
69512|Zosterornis|nigrorum|Negros Striped Babbler|9.3|123.2|//xeno-canto.org/69512|https://xeno-canto.org/69512/download|Stachyris_nigrorum_Negros-9May10-FRL_PH_R09.0090_0-20_S.mp3
66330|Cleptornis|marchei|Golden White-eye|15.254|145.796|//xeno-canto.org/66330|https://xeno-canto.org/66330/download|Golden White-eye_song.mp3
291741|Megazosterops|palauensis|Giant White-eye|7.258|134.447|//xeno-canto.org/291741|https://xeno-canto.org/291741/download|XC291741-Megazosterops_palauensis_1045hrs_38.45-42.27_song_A.mp3
244440|Heleia|squamifrons|Pygmy White-eye|5.9814|116.5792|//xeno-canto.org/244440|https://xeno-canto.org/244440/download|XC244440-Pygmy WhiteEye_1_PineResort140114.mp3
964138|Heleia|goodfellowi|Mindanao White-eye|7.4346|126.1675|//xeno-canto.org/964138|https://xeno-canto.org/964138/download|XC964138-Mindanao-White-eye-(song,-PH,-ComVal,-240313_002).wav
176811|Heleia|superciliaris|Cream-browed White-eye|-8.6075|120.0315|//xeno-canto.org/176811|https://xeno-canto.org/176811/download|XC176811-WS600300_Cream Browed Dark-eye_edit.mp3
349398|Heleia|dohertyi|Crested White-eye|-8.6457|122.4071|//xeno-canto.org/349398|https://xeno-canto.org/349398/download|XC349398-Crested Dark-eye  song Sept 98 Mt Egon RD.mp3
292336|Heleia|muelleri|Spot-breasted Heleia|-10.0608|123.9118|//xeno-canto.org/292336|https://xeno-canto.org/292336/download|XC292336-Spot-breasted Dark-eyeTM12015.mp3
350581|Heleia|crassirostris|Thick-billed Heleia|-8.7689|121.8221|//xeno-canto.org/350581|https://xeno-canto.org/350581/download|XC350581-Thick-billed Darkeye song and other song check Keli Mutu tape 30 RD.mp3
773131|Heleia|wallacei|Yellow-ringed White-eye|-9.658|119.831|//xeno-canto.org/773131|https://xeno-canto.org/773131/download|XC773131-Yellow-ringed-White-eye_Sumba1_22-Apr_DLY.mp3
372145|Apalopteron|familiare|Bonin White-eye|26.6417|142.161|//xeno-canto.org/372145|https://xeno-canto.org/372145/download|XC372145-170516-094002 Bonin White-eye_edit.mp3
311540|Zosterops|ceylonensis|Sri Lanka White-eye|6.79423|80.803483|//xeno-canto.org/311540|https://xeno-canto.org/311540/download|XC311540-LS_51328 Sri Lanka White-eye dawn song A.mp3
483431|Zosterops|nigrorum|Yellowish White-eye|14.5545|121.4838|//xeno-canto.org/483431|https://xeno-canto.org/483431/download|XC483431-Yellowish White-eye_Infanta_DLY.mp3
360132|Zosterops|atricapilla|Black-capped White-eye|6.0289|116.547|//xeno-canto.org/360132|https://xeno-canto.org/360132/download|XC360132-LS103566 Black-capped White-eye dawn song A.mp3
951078|Zosterops|abyssinicus|Abyssinian White-eye|17.0977|54.3266|//xeno-canto.org/951078|https://xeno-canto.org/951078/download|XC951078-Zostérops-d-Abyssinie-cris-+.wav
510478|Zosterops|flavilateralis|Pale White-eye|-3.427577|36.872795|//xeno-canto.org/510478|https://xeno-canto.org/510478/download|XC510478-LS_58303 Pale White-eye song A.mp3
916701|Zosterops|erythropleurus|Chestnut-flanked White-eye|29.845|102.25|//xeno-canto.org/916701|https://xeno-canto.org/916701/download|XC916701-LS_57577-Chestnut-flanked-White-eye-song-A.mp3
934107|Zosterops|simplex|Swinhoe's White-eye|22.4953|114.0299|//xeno-canto.org/934107|https://xeno-canto.org/934107/download|XC934107-Zosterops-simplex-simplex-md027-15-norm-10dB-NR-12dB-HP-600Hz.mp3
953270|Zosterops|emiliae|Mountain Blackeye|6.0422|116.6166|//xeno-canto.org/953270|https://xeno-canto.org/953270/download|XC953270-241103_2444-Mountain-Blackeye-20241103-8.53am-Swine-Hill-xeno.mp3
911378|Zosterops|japonicus|Warbling White-eye|31.0163|121.4841|//xeno-canto.org/911378|https://xeno-canto.org/911378/download|XC911378-Warbling-White-eye暗绿绣眼鸟-song-闵行滨江农田-2403300554_0463----A.mp3
551641|Zosterops|meyeni|Lowland White-eye|22.0265|121.5526|//xeno-canto.org/551641|https://xeno-canto.org/551641/download|XC551641-200418_2137_LOWE.mp3
463227|Zosterops|olivaceus|Reunion Olive White-eye|-20.9699|55.4407|//xeno-canto.org/463227|https://xeno-canto.org/463227/download|XC463227-190309-Zosterops de la Réunion3@La Réunion.mp3
155385|Zosterops|chloronothos|Mauritius Olive White-eye|-20.4533|57.4775|//xeno-canto.org/155385|https://xeno-canto.org/155385/download|XC155385-Mauritius White-eye  (song, Mauritius, Black River Gorge, nov2012, 1).MP3
155364|Zosterops|borbonicus|Reunion Grey White-eye|-20.9699|55.4407|//xeno-canto.org/155364|https://xeno-canto.org/155364/download|XC155364-Mascarene White-eye (call, Reunion, La Roche Ecrite, nov2012, 2).MP3
392809|Zosterops|melanocephalus|Mount Cameroon Speirops|4.1939|9.2009|//xeno-canto.org/392809|https://xeno-canto.org/392809/download|XC392809-2005020604 Speirops melanocephalus chant.mp3
121050|Zosterops|stenocricotus|Forest White-eye|6.1836|10.4783|//xeno-canto.org/121050|https://xeno-canto.org/121050/download|XC121050-MB2012138.mp3
740066|Zosterops|stuhlmanni|Green White-eye|-1.062|29.7865|//xeno-canto.org/740066|https://xeno-canto.org/740066/download|XC740066-LS_51523 Green White-eye song A.mp3
510475|Zosterops|eurycricotus|Broad-ringed White-eye|-3.264174|36.856795|//xeno-canto.org/510475|https://xeno-canto.org/510475/download|XC510475-LS_55019 Broad-ringed White-eye song C.mp3
799546|Zosterops|poliogastrus|Heuglin's White-eye|2.6506|36.9363|//xeno-canto.org/799546|https://xeno-canto.org/799546/download|XC799546-5may2023_kulalwhiteye_KE_-3db.wav
93106|Zosterops|kikuyuensis|Kikuyu White-eye|-1.123|36.676|//xeno-canto.org/93106|https://xeno-canto.org/93106/download|743_Montane_White_Eye_Brackenhurst_15Jan12_1430_ALT2162.mp3
144847|Zosterops|ficedulinus|Principe White-eye|1.5847|7.3562|//xeno-canto.org/144847|https://xeno-canto.org/144847/download|XC144847-PrincipeWhiteeye2v5.mp3
340509|Zosterops|griseovirescens|Annobon White-eye|||//xeno-canto.org/340509|https://xeno-canto.org/340509/download|XC340509-R06 Annobon white-eye song.mp3
389437|Zosterops|feae|Sao Tome White-eye|0.2885|6.6045|//xeno-canto.org/389437|https://xeno-canto.org/389437/download|XC389437-Zosterops feae-2.mp3
142249|Zosterops|lugubris|Black-capped Speirops|0.4064|6.6409|//xeno-canto.org/142249|https://xeno-canto.org/142249/download|XC142249-STSpeirops2v4.mp3
350352|Zosterops|leucophaeus|Principe Speirops|1.6513|7.4185|//xeno-canto.org/350352|https://xeno-canto.org/350352/download|XC350352-0720_170242 song Principe Speirops.mp3
455442|Zosterops|silvanus|Taita White-eye|-3.3692|38.3428|//xeno-canto.org/455442|https://xeno-canto.org/455442/download|XC455442-Zosterops_silvanus-FL song Ngangao Taita Hills 2Dec18 7.19am LS113273a.mp3
952884|Zosterops|senegalensis|Northern Yellow White-eye|-12.3345|15.1494|//xeno-canto.org/952884|https://xeno-canto.org/952884/download|XC952884-VOC_210903-2834-African-Yellow-White-eye-ED.mp3
695158|Zosterops|pallidus|Orange River White-eye|-26.8242|26.6529|//xeno-canto.org/695158|https://xeno-canto.org/695158/download|XC695158-3 ORWeye.mp3
952798|Zosterops|virens|Cape White-eye|-29.3422|31.3725|//xeno-canto.org/952798|https://xeno-canto.org/952798/download|XC952798-Red-capped-Robin-Chat-song-with-mimicry-2024-02-27.wav
510482|Zosterops|anderssoni|Southern Yellow White-eye|-4.7273|38.2506|//xeno-canto.org/510482|https://xeno-canto.org/510482/download|XC510482-LS_58833 African Yellow White-eye song A.mp3
473741|Zosterops|vaughani|Pemba White-eye|-4.9514|39.7073|//xeno-canto.org/473741|https://xeno-canto.org/473741/download|XC473741-Tanzania1999_0916_71_PembaWhite-eye_song.mp3
976318|Zosterops|maderaspatanus|Malagasy White-eye|-21.4486|47.2605|//xeno-canto.org/976318|https://xeno-canto.org/976318/download|XC976318-Zosterops-maderaspatanus-000_10.01.2013,озеро-Sahambavy,-17-30,B.wav
176729|Zosterops|kirki|Kirk's White-eye|-11.742|43.311|//xeno-canto.org/176729|https://xeno-canto.org/176729/download|XC176729-Kirk´s White-eye 2.mp3
928940|Zosterops|atrifrons|Black-crowned White-eye|1.35|124.8664|//xeno-canto.org/928940|https://xeno-canto.org/928940/download|XC928940-Black-crowned-White-eye_Mahawu4.mp3
524650|Zosterops|somadikartai|Togian White-eye|-0.2547|122.0691|//xeno-canto.org/524650|https://xeno-canto.org/524650/download|XC524650-Togian White-eye2019-12-24-7.mp3
774550|Zosterops|anomalus|Black-ringed White-eye|-5.2666|119.8762|//xeno-canto.org/774550|https://xeno-canto.org/774550/download|XC774550-Black-ringed-White-eye.mp3
601326|Zosterops|minor|Green-fronted White-eye|-5.4819|144.2479|//xeno-canto.org/601326|https://xeno-canto.org/601326/download|XC601326-Zosterops minor_iw_131116_13.mp3
972431|Zosterops|meeki|Tagula White-eye|-11.5016|153.5497|//xeno-canto.org/972431|https://xeno-canto.org/972431/download|XC972431-Tagula-White-eye.wav
195379|Zosterops|dehaani|Morotai White-eye|2.1974|128.4847|//xeno-canto.org/195379|https://xeno-canto.org/195379/download|XC195379-Cream-throated-White-Eye-Morotai-07July2014-MThibault-LS111261.mp3
612589|Zosterops|atriceps|Cream-throated White-eye|0.9281|127.5623|//xeno-canto.org/612589|https://xeno-canto.org/612589/download|XC612589-19970801Cream-throatedWhite-eyeTLC17B108.mp3
42305|Zosterops|buruensis|Buru White-eye|-3.1281|126.5628|//xeno-canto.org/42305|https://xeno-canto.org/42305/download|Buru_White-eye.mp3
122025|Zosterops|stalkeri|Seram White-eye|-3.0036|129.1814|//xeno-canto.org/122025|https://xeno-canto.org/122025/download|XC122025-Music_21.mp3
204975|Zosterops|citrinella|Ashy-bellied White-eye|-7.1448|128.617|//xeno-canto.org/204975|https://xeno-canto.org/204975/download|XC204975-Ashy-bellied White-eyeDM22014.mp3
705127|Zosterops|luteus|Canary White-eye|-17.4553|140.8436|//xeno-canto.org/705127|https://xeno-canto.org/705127/download|XC705127-White-eye_Canary1_TLM3AK-1195_Karumba_3rdFeb22.mp3
963604|Zosterops|lateralis|Silvereye|-39.4891|176.8822|//xeno-canto.org/963604|https://xeno-canto.org/963604/download|XC963604-241109_1548-siey.wav
409508|Zosterops|auriventer|Hume's White-eye|-2.0498|101.3073|//xeno-canto.org/409508|https://xeno-canto.org/409508/download|XC409508-Zosterops_palpebrosus_buxtoni-FL X song TapanRd  6.11am 9Jul16 LS110583c.mp3
181789|Zosterops|everetti|Everett's White-eye|11.075|124.691|//xeno-canto.org/181789|https://xeno-canto.org/181789/download|XC181789-B2A_EverettsWhite-eyeLakeDanao612_SDW.mp3
70894|Zosterops|vellalavella|Vella Lavella White-eye|-7.891|156.699|//xeno-canto.org/70894|https://xeno-canto.org/70894/download|Banded_White-eye_song.mp3
302907|Zosterops|sanctaecrucis|Santa Cruz White-eye|-10.7953|165.7968|//xeno-canto.org/302907|https://xeno-canto.org/302907/download|XC302907-STACRUZ2015SantaCruzWhiteEye2.mp3
18909|Zosterops|fuscicapilla|Capped White-eye|-5.6334|142.9001|//xeno-canto.org/18909|https://xeno-canto.org/18909/download|R09_0836-Capped-White-eye.mp3
613000|Zosterops|flavifrons|Vanuatu White-eye|-18.7906|169.2017|//xeno-canto.org/613000|https://xeno-canto.org/613000/download|XC613000-201210-155439 Zosterops flavifrons efatensis QA T[song].mp3
109235|Zosterops|explorator|Fiji White-eye|-19.042|178.169|//xeno-canto.org/109235|https://xeno-canto.org/109235/download|2012-06-28_T360_T237_FijiWhiteEye-VuniseaNamaraRoad-13Uhr36.mp3
70449|Zosterops|hypoxanthus|Bismarck White-eye|-2.0834|147.0978|//xeno-canto.org/70449|https://xeno-canto.org/70449/download|Black-headed_White-eye.mp3
75889|Zosterops|mysorensis|Biak White-eye|-1.0503|135.975|//xeno-canto.org/75889|https://xeno-canto.org/75889/download|Zostmy_26iv07_1000_195A134.mp3
945801|Zosterops|hamlini|Bougainville White-eye|-6.2914|155.4751|//xeno-canto.org/945801|https://xeno-canto.org/945801/download|XC945801-240114_0119_Bougainville_White-eye.mp3
32609|Zosterops|rendovae|Grey-throated White-eye|-10.5667|161.8167|//xeno-canto.org/32609|https://xeno-canto.org/32609/download|Zosterops_ugiensis_2006_12_01a.mp3
291744|Zosterops|finschii|Dusky White-eye|7.258|134.447|//xeno-canto.org/291744|https://xeno-canto.org/291744/download|XC291744-Zosterops_semperi_1200hrs_54.58-56.20_song_B.mp3
394598|Zosterops|rotensis|Rota White-eye|14.1309|145.224|//xeno-canto.org/394598|https://xeno-canto.org/394598/download|XC394598-2017_10_20_rota_white_eye.mp3
828113|Zosterops|metcalfii|Yellow-throated White-eye|-5.39|154.6493|//xeno-canto.org/828113|https://xeno-canto.org/828113/download|XC828113-221102_0017_Yellow-throated_White-eye.mp3
70675|Zosterops|stresemanni|Malaita White-eye|-8.9637|160.8778|//xeno-canto.org/70675|https://xeno-canto.org/70675/download|Malaita_White-eye.mp3
582398|Zosterops|novaeguineae|Papuan White-eye|-1.02035|133.904183|//xeno-canto.org/582398|https://xeno-canto.org/582398/download|XC582398-VOC_190811-0509 New Guinea White-eye EDITED BIG.mp3
417521|Zosterops|grayi|Pearl-bellied White-eye|-5.6481|133.0137|//xeno-canto.org/417521|https://xeno-canto.org/417521/download|XC417521-GreaterKaiWhiteEye_KaiBesar_081617_song.mp3
71163|Zosterops|luteirostris|Gizo White-eye|-8.1001|156.8334|//xeno-canto.org/71163|https://xeno-canto.org/71163/download|Gizo_White-eye_song.mp3
70964|Zosterops|splendidus|Ranongga White-eye|-7.9509|156.5428|//xeno-canto.org/70964|https://xeno-canto.org/70964/download|Ranonga_White-eye.mp3
828742|Zosterops|kulambangrae|Solomons White-eye|-8.0302|157.11|//xeno-canto.org/828742|https://xeno-canto.org/828742/download|XC828742-SOLOMONS-WHITE-EYE-2-song-Imbu-Rano-Sept-8-PG1547.wav
552681|Zosterops|tetiparius|Dark-eyed White-eye|-8.7196|157.4439|//xeno-canto.org/552681|https://xeno-canto.org/552681/download|XC552681-BERGMARK Tetepare White-eye.mp3
291732|Zosterops|semperi|Citrine White-eye|7.3397|134.4606|//xeno-canto.org/291732|https://xeno-canto.org/291732/download|XC291732-Zosterops_s_semperi_49.02-49.48_song_B.mp3
972428|Zosterops|griseotinctus|Louisiade White-eye|-11.3932|154.1982|//xeno-canto.org/972428|https://xeno-canto.org/972428/download|XC972428-Rossel-White-eye.wav
297836|Zosterops|murphyi|Kolombangara White-eye|-7.9852|157.0927|//xeno-canto.org/297836|https://xeno-canto.org/297836/download|XC297836-SOL2015KolombangaraWhiteEyeSong.mp3
40115|Zosterops|inornatus|Large Lifou White-eye|-21.042049|167.23938|//xeno-canto.org/40115|https://xeno-canto.org/40115/download|Large_Lifoy_White_eye_sang_Lifou_2009-06-28.mp3
311766|Zosterops|minutus|Small Lifou White-eye|-20.9234|167.2605|//xeno-canto.org/311766|https://xeno-canto.org/311766/download|XC311766-Small Lifou White-eye2015-12-21-3.mp3
340204|Zosterops|xanthochroa|Green-backed White-eye|-21.6507|165.7694|//xeno-canto.org/340204|https://xeno-canto.org/340204/download|XC340204-Green-backed White-eye good series PGF 24 Oct 2016 PG1157.mp3
941557|Timalia|pileata|Chestnut-capped Babbler|10.821|107.2601|//xeno-canto.org/941557|https://xeno-canto.org/941557/download|XC941557-Chestnut-capped-Babbler_Long-An6.mp3
442108|Dumetia|hyperythra|Tawny-bellied Babbler|15.5334|73.8286|//xeno-canto.org/442108|https://xeno-canto.org/442108/download|XC442108-tawny.mp3
126379|Mixornis|kelleyi|Grey-faced Tit-Babbler|11.3473|107.1501|//xeno-canto.org/126379|https://xeno-canto.org/126379/download|XC126379-Coppersmith-Barbet-song-(2013-01-02 09.43)-LS112818.mp3
490256|Mixornis|flavicollis|Grey-cheeked Tit-Babbler|-6.7515|106.9898|//xeno-canto.org/490256|https://xeno-canto.org/490256/download|XC490256-JavanTitBabbler_Java_070519_song3.mp3
978897|Mixornis|gularis|Pin-striped Tit-Babbler|||//xeno-canto.org/978897|https://xeno-canto.org/978897/download|XC978897-纹胸鹛.mp3
